id,created,key,summary,project_id,assignee_id,creator_id,overall_worklogs
722881,2020-09-18 01:52:31.595,BALT-8073,"Dashboard page: changes in progress bar, dashboardLessonList",13,1,1,45000
722880,2020-09-18 08:29:53.031,BALT-8074,Research Terms and Conditions compliance with the app,13,208,208,7800
722878,2020-09-18 08:33:20.525,BALT-8076,Team user title,13,33,33,7500
722877,2020-09-18 09:04:52.597,BALT-8077,Check product and find issues,13,193,193,6300
722875,2020-09-18 10:00:59.610,BALT-8079,Migrating to Swagger-PHP v3.x,13,192,192,17100
722874,2020-09-18 10:04:10.003,BALT-8080,Optimize cloneToPublic method,13,10,10,18600
722873,2020-09-18 10:23:09.354,BALT-8081,Check datetime,13,33,33,600
722872,2020-09-18 10:27:14.152,BALT-8082,1 - [Students UI] Schedule displays assignments on calendar with wrong date,13,86,208,7200
722871,2020-09-18 12:36:50.930,BALT-8083,Smoke test on staging,13,147,147,1200
722869,2020-09-18 12:47:45.915,BALT-8085,[PHP] Increase code coverage,13,4,192,9000
722868,2020-09-18 13:00:21.241,BALT-8086,Go Live button (Live lesson /Jitsi) should be opened on new Tab,13,86,208,1200
722867,2020-09-18 13:23:37.554,BALT-8087,Refactor upcoming block in teacher dashboard's main page,13,4,193,92400
722866,2020-09-18 14:56:06.704,BALT-8088,Typo in the placeholder input field (Account/Documents),13,86,1,600
722865,2020-09-18 15:05:23.648,BALT-8089,Personal data fields are not saving,13,33,1,15000
722864,2020-09-18 15:22:06.773,BALT-8090,Tests HR\ProfileController,13,4,192,3600
722862,2020-09-18 15:22:29.066,BALT-8092,Tests HR\TeacherEvaluationController,13,4,192,11400
722861,2020-09-18 15:28:00.952,BALT-8093,Tests HR\TeacherController,13,4,192,11400
722860,2020-09-18 15:28:16.303,BALT-8094,Tests HR\OnboardingRecordController,13,4,192,14400
722859,2020-09-18 15:43:40.146,BALT-8095,Squash database migrations,13,192,192,4200
722857,2020-09-21 06:01:03.800,BALT-8097,Create spreadsheet for Kate (delete account),13,193,193,3600
722856,2020-09-21 06:56:19.825,BALT-8098,User cannot create account if he/she registered with Google sign up,13,191,193,5400
722855,2020-09-21 07:51:05.065,BALT-8099,Filter logic on lesson template and templates library pages,13,10,193,5400
722854,2020-09-21 08:03:07.631,BALT-8100,Remove empty subject(without title) from DB ,13,10,10,4800
722853,2020-09-21 08:03:17.151,BALT-8101,Smoke test on staging,13,147,147,3900
722852,2020-09-21 08:04:08.833,BALT-8102,Test platform as Teacher,13,147,147,16260
722851,2020-09-21 08:06:24.399,BALT-8103,"Rework filter by curriculum, subject, topic, level logic ",13,33,10,1200
722849,2020-09-21 10:30:59.851,BALT-8105,"Filter templates (my, public) by subject title ",13,10,10,7200
722848,2020-09-21 10:33:18.472,BALT-8106,Fetch the list of subjects (new logic),13,10,10,17400
722847,2020-09-21 11:06:21.461,BALT-8107,Front: Collect and describe existing notifications schema,13,33,330,6900
722846,2020-09-21 11:30:01.649,BALT-8108,Test permission set when user subscribed to a payment plan ,13,11,11,51300
722845,2020-09-21 11:35:33.028,BALT-8109,"Investigate `subjects_organisations_join` table used, remove if no usage",13,10,10,18600
722844,2020-09-21 12:32:44.777,BALT-8110,Fetch the list of topics (new logic) ,13,10,10,15600
722843,2020-09-21 12:48:10.472,BALT-8111,Add react-draggable fully,13,365,365,7200
722842,2020-09-21 12:48:30.682,BALT-8112,Add react-resizable and setup with draggable,13,365,365,7200
722841,2020-09-21 12:48:33.474,BALT-8113,"Filter templates(my, public) by topic title",13,10,10,6600
722840,2020-09-21 12:48:40.612,BALT-8114,Add ability to rotate elements,13,365,365,18000
722838,2020-09-21 12:55:52.005,BALT-8116,Fetch the list of levels/qualifications (new logic),13,10,10,10800
722837,2020-09-21 13:01:31.300,BALT-8117,"Filter templates (my, public) by level title ",13,10,10,4800
722836,2020-09-21 13:03:52.147,BALT-8118,"Delete incorrect subjects, which have no relation to curriculum + all relations data related to subjects",13,10,10,33900
722835,2020-09-21 13:08:41.862,BALT-8119,Update request classes which use restable,13,192,192,4500
722834,2020-09-21 13:13:04.657,BALT-8120,Drag for draftJS on click,13,365,365,10800
722833,2020-09-21 13:18:23.865,BALT-8121,Unit-tests,13,365,365,13500
722832,2020-09-21 13:35:31.840,BALT-8122,Manage collaborators options has to be reviewed,13,330,330,5400
722831,2020-09-21 13:46:57.383,BALT-8123,Front: Update collaborator management options (share + remove buttons),13,365,330,5700
722830,2020-09-21 13:47:33.178,BALT-8124,Backend: restrict collaborator management options for cases,13,330,330,10800
722829,2020-09-21 16:15:23.374,BALT-8125,[Markup] Need to create modal window for restrictions,13,86,86,63900
722827,2020-09-21 18:09:17.022,BALT-8127,"[Schedule page] Incorrect sizes of TemplateItem in the ""Choose Assignment"" modal window",13,86,86,4200
722826,2020-09-21 18:48:17.990,BALT-8128,Template fulscreen preview mode - navigation buttons are not working,13,365,147,10500
722822,2020-09-22 06:37:36.485,BALT-8132,Update markup for new searchbar ,13,242,242,13200
722819,2020-09-22 07:26:10.549,BALT-8135,Weekly and monthly sign ups - (ability to go back further than 12 months),13,208,208,1800
722816,2020-09-22 07:26:47.216,BALT-8138,"Monthly users on each plan (free, pro, teams, enterprise)",13,1,208,27300
722813,2020-09-22 07:29:44.155,BALT-8141,Count of number of invites sent to a lesson per month  ,13,208,208,1200
722806,2020-09-22 07:32:11.186,BALT-8148,Tracking most common resources. ,13,1,208,3600
722802,2020-09-22 07:33:07.577,BALT-8152,"How many total users on the platform, these will be paying and non paying.",13,1,208,3600
722801,2020-09-22 07:33:18.746,BALT-8153,"How many active users on the platform, break down active users to MAU and DAU.",13,208,208,1800
722800,2020-09-22 07:33:35.383,BALT-8154,"How many lessons are created per day, per week, per month.",13,208,208,1800
722795,2020-09-22 08:36:28.599,BALT-8159,Incorrect markup in student invite modal - need to move text ,13,86,193,10800
722794,2020-09-22 08:39:56.564,BALT-8160,Frontend: handle subjects filter new logic,13,33,33,93000
722792,2020-09-22 09:00:52.213,BALT-8162,Need to make invite student modal as in design,13,86,193,59400
722791,2020-09-22 10:04:34.951,BALT-8163,Create protected middleware to access php backend,13,208,208,7200
722790,2020-09-22 10:21:26.283,BALT-8164,Unit: duplicate,13,1,193,2700
722787,2020-09-22 10:58:40.670,BALT-8167,How long users spend in minutes on the platform.,13,208,208,24600
722786,2020-09-22 12:35:35.256,BALT-8168,Incorrect markup of Template Tile in Safari,13,86,147,4200
722785,2020-09-22 12:56:08.800,BALT-8169,"Remove subject_id, topic_id, qualification_id filter from `/lessons-units` , `/public-templates` endpoints ",13,10,10,2400
722784,2020-09-22 13:10:57.747,BALT-8170,Do not show all subjects in list which not related to any curriculum,13,10,10,2100
722783,2020-09-22 13:28:23.320,BALT-8171,Markup: custom select element to fetch elements with pagination,13,86,33,45900
722782,2020-09-22 14:41:18.684,BALT-8172,Improve Unit empty state for Viewer,13,1,193,35400
722778,2020-09-22 15:33:59.977,BALT-8176,Provide ribbon design for Units which make public navigator ,13,149,193,3240
722775,2020-09-22 15:49:32.132,BALT-8179,Fix problems with rotating,13,365,365,21600
722774,2020-09-22 15:49:40.484,BALT-8180,Write JSDoc,13,365,365,1800
722773,2020-09-22 15:49:59.430,BALT-8181,Research JSDoc,13,365,365,9600
722771,2020-09-22 19:02:58.829,BALT-8183,Teacher Circles should be different for different Workspaces,13,10,147,17100
722770,2020-09-22 19:24:28.726,BALT-8184,Teacher is not able to delete avatar,13,365,147,6600
722760,2020-09-23 06:46:30.050,BALT-8194,Automatic Controller Namespace Prefixing in Routing,13,192,192,7200
722758,2020-09-23 07:01:58.618,BALT-8196,Add new endpoint that retrieves lesson collaborators,13,4,4,14400
722757,2020-09-23 07:03:39.990,BALT-8197,Refactor teacher/collaborators endpoint,13,4,4,50100
722756,2020-09-23 07:05:53.318,BALT-8198,Frontend feedback,13,10,10,28500
722754,2020-09-23 09:47:24.171,BALT-8200,Refactoring auth middleware,13,192,192,5700
722752,2020-09-23 10:46:15.924,BALT-8202,Remove type_id field in phases table,13,191,330,6300
722751,2020-09-23 11:21:49.599,BALT-8203,Type error on invited student register notification,13,330,330,1800
722750,2020-09-23 12:08:42.006,BALT-8204,Fix bug with static,13,192,192,3600
722749,2020-09-23 12:39:38.392,BALT-8205,"Classes Page: Canvas, Modal",13,1,1,29100
722748,2020-09-23 13:28:11.774,BALT-8206,"After full tests run, database contains data.",13,192,192,4800
722747,2020-09-23 13:40:15.127,BALT-8207,Research interact.js,13,365,365,10800
722746,2020-09-23 15:26:58.271,BALT-8208,Unpublished templates are on the list with published templates in public library,13,330,1,16200
722745,2020-09-23 15:27:35.069,BALT-8209,Search by name -  bug with results,13,33,1,3600
722744,2020-09-24 05:32:29.639,BALT-8210,Refactoring according to code conventions and resolve merge conflicts,13,242,242,4200
722732,2020-09-24 06:44:05.240,BALT-8222,Delete test users from production,13,11,208,140400
722726,2020-09-24 07:23:56.930,BALT-8228,Refactor the component according to the style guides and resolve merge conflicts,13,242,242,24600
722717,2020-09-24 12:45:23.454,BALT-8237,Change pagination logic on /api/teacher/lessons-units,13,10,33,24600
722716,2020-09-24 13:19:27.730,BALT-8238,Reasearch react-resizable-rotatable-draggable,13,365,365,7200
722715,2020-09-24 13:24:48.894,BALT-8239,Implement react-resizable-rotatable-draggable lib,13,365,365,10800
722714,2020-09-24 16:13:22.130,BALT-8240,Reduce amount of DB queries in TouchLessonTimestamps,13,330,191,1800
722713,2020-09-24 17:49:11.491,BALT-8241,Convert existing notification into new schema,13,330,330,18000
722711,2020-09-25 04:52:14.902,BALT-8243,Regression test on Canvas,13,147,147,7140
722710,2020-09-25 06:08:56.136,BALT-8244,Fix collaborators share logic on 'Lesson Templates' page,13,33,4,4800
722709,2020-09-25 07:01:05.275,BALT-8245,[Template Planning] MYP Key Concepts tooltips are empty,13,365,147,3600
722707,2020-09-25 07:32:26.166,BALT-8247,Frontend: handle topics list new logic,13,33,33,24900
722706,2020-09-25 08:24:35.680,BALT-8248,Refactor Digital Passport's files according to the code convention,13,242,242,7200
722705,2020-09-25 08:28:22.234,BALT-8249,Upload files from Google Drive is not working on staging,13,1,191,3600
722704,2020-09-25 08:36:59.859,BALT-8250,Upgrade MySQL from 5.7 to 8 version,13,192,193,23100
722703,2020-09-25 09:15:15.184,BALT-8251,Research Stripe api to collect data to analytics,13,208,208,4500
722702,2020-09-25 09:34:46.731,BALT-8252,Show teacher navigators templates first on Templates library page,13,4,193,7800
722701,2020-09-25 09:42:09.365,BALT-8253,Assignments schedule bug,13,365,193,24000
722700,2020-09-25 10:11:19.266,BALT-8254,Teacher cannot start quiz in preview mode,13,365,193,21000
722698,2020-09-25 11:48:01.392,BALT-8256,Delete old {/collaborators} endpoint after refactor on front,13,4,4,6600
722696,2020-09-25 13:09:44.519,BALT-8258,Replace images on website teacherly.io,13,86,193,4800
722694,2020-09-25 13:28:31.053,BALT-8260,Quiz,13,107,107,43200
722693,2020-09-25 13:33:34.415,BALT-8261,Invited collaborator can't edit canvas in some cases,13,365,330,8700
722692,2020-09-25 13:45:18.967,BALT-8262,Fix google sign in with oath2 ,13,192,192,7500
722691,2020-09-25 14:49:18.891,BALT-8263,Fix Google Classroom students import issues,13,11,11,4500
722688,2020-09-25 19:14:29.805,BALT-8266,Add search/filter subject + topic names by keyword on workspace lessons + shared pages (via main search page),13,330,330,5400
722686,2020-09-27 14:03:06.964,BALT-8268,Undefined in Digital passport and Profile,13,330,193,9000
722685,2020-09-27 15:07:48.246,BALT-8269,Broken 'Blank lesson' button on the Dashboard page,13,86,86,1800
722682,2020-09-27 16:01:09.433,BALT-8272,Check design and platform and find incorrect wording,13,147,193,13800
722681,2020-09-27 16:06:01.794,BALT-8273,"(Toktonazar, Baur) Improve assignment flow",13,242,193,6600
722679,2020-09-28 05:43:28.020,BALT-8275,Ability to delete account through forest admin,13,208,193,6000
722678,2020-09-28 05:55:01.820,BALT-8276,Convert data utf8mb3 charset to utf8mb4,13,192,192,6600
722677,2020-09-28 05:59:19.423,BALT-8277,"Zero Date, Datetime, and Timestamp values",13,192,192,10500
722676,2020-09-28 06:58:59.566,BALT-8278,Setup BigBlueButton and Greenlight servers,13,82,208,6000
722675,2020-09-28 07:09:52.024,BALT-8279,Test on dev,13,147,147,14940
722673,2020-09-28 07:44:39.809,BALT-8281,500 error at 'api/teacher/sections?lesson_id={lesson_id}',13,365,147,1200
722672,2020-09-28 08:04:35.856,BALT-8282,Logic and DB structure to keep user's payments history,13,11,11,22500
722671,2020-09-28 08:04:52.585,BALT-8283,Migration for existing users to fill their history,13,11,11,48600
722670,2020-09-28 08:24:43.283,BALT-8284,Add restricted scopes for Classroom and verify our app at google,13,192,192,5400
722669,2020-09-28 08:42:41.096,BALT-8285,Bug in Question:createClone method,13,4,4,4800
722668,2020-09-28 08:49:09.022,BALT-8286,Revert old styles and fix markup for smV and smH,13,242,242,18900
722667,2020-09-28 08:55:04.226,BALT-8287,Hard to select phase from side navigator if here is a full-size video ,13,365,147,1500
722666,2020-09-28 09:02:29.520,BALT-8288,Frontend: Handle level list new logic,13,33,33,40500
722665,2020-09-28 09:50:31.939,BALT-8289,Return 'move' cursor type for draggable element on Canvas,13,365,147,900
722664,2020-09-28 10:10:54.731,BALT-8290,Unable to select text editor content partially,13,365,33,8100
722663,2020-09-28 10:19:26.357,BALT-8291,Consider canvas scale value on resize element,13,365,33,1200
722662,2020-09-28 10:23:25.808,BALT-8292,Connect Modal window to UI logic,13,208,208,24900
722661,2020-09-28 12:20:12.528,BALT-8293,Unable to interact with small text,13,365,147,5400
722660,2020-09-28 13:42:11.021,BALT-8294,No placeholder in text fields for account settings,13,86,86,9000
722659,2020-09-28 15:50:37.367,BALT-8295,Investigate why we have 2k phases with null phase_section_id ,13,191,191,16200
722658,2020-09-28 15:51:40.201,BALT-8296,Optimize Phase Sections list method,13,191,191,159300
722657,2020-09-28 16:17:18.117,BALT-8297,Handle isDisabled for FilterSelect,13,86,33,7800
722656,2020-09-28 17:01:32.824,BALT-8298,Back: handle undefined data in teacher/profile request,13,330,330,1800
722655,2020-09-29 06:00:34.824,BALT-8299,Unable to drag text element twice,13,365,147,3600
722654,2020-09-29 06:28:20.678,BALT-8300,Correct position of svg animation and check layout for pixel perfect,13,242,242,14400
722653,2020-09-29 07:07:24.610,BALT-8301,Add padding on Evaluation page for sm breakpoint and refactor components,13,242,147,22200
722652,2020-09-29 08:20:05.489,BALT-8302,API doesn't handle Add To my templates correctly,13,10,208,14100
722649,2020-09-29 08:42:38.494,BALT-8305,Create plan how to improve and optimize code base,13,192,193,3900
722648,2020-09-29 09:45:29.909,BALT-8306,Spelling bug,13,86,1,600
722647,2020-09-29 10:08:56.928,BALT-8307,Create GDPR data map,13,208,208,31500
722646,2020-09-29 10:10:41.809,BALT-8308,Main sidebar,13,86,365,3600
722645,2020-09-29 10:11:13.187,BALT-8309,Notifications sidebar,13,86,365,28200
722644,2020-09-29 10:13:51.816,BALT-8310,0 - Account settings,13,86,365,54600
722643,2020-09-29 10:14:17.683,BALT-8311,Schedule page,13,242,365,20760
722642,2020-09-29 10:14:24.522,BALT-8312,Classes list page,13,242,365,9600
722641,2020-09-29 10:14:31.510,BALT-8313,[Frontend. /new-design] Class assignments page,13,242,365,7800
722640,2020-09-29 10:15:07.298,BALT-8314,My profile page,13,242,365,3300
722638,2020-09-29 10:15:47.598,BALT-8316,Feedback modal,13,242,365,6600
722637,2020-09-29 10:16:01.467,BALT-8317,Quiz flow,13,365,365,27000
722636,2020-09-29 10:16:05.349,BALT-8318,Dashboard page,13,365,365,10800
722632,2020-09-29 10:23:26.783,BALT-8322,Unit-tests + JSDoc,13,86,365,8700
722630,2020-09-29 10:25:05.499,BALT-8324,Upgrade mysql from version 5.7 to 8.0 TF ,13,82,82,17100
722629,2020-09-29 10:37:56.290,BALT-8325,Fix gitlab authentification,13,82,192,13200
722627,2020-09-29 12:35:38.370,BALT-8327,Handle Upgrade to paid plan for role management,13,365,208,22800
722626,2020-09-29 12:37:25.766,BALT-8328,Add ability to handle onClick on Dropdown component,13,86,208,3000
722625,2020-09-29 12:41:09.136,BALT-8329,Email in users table not unique,13,330,330,3600
722624,2020-09-29 12:51:34.656,BALT-8330,Need to check and fix the width and height for the RoutSwitcher component,13,86,86,4200
722622,2020-09-29 13:01:38.484,BALT-8332,"[Dashboard] Do not show ""Average lesson mark"" if it is 0",13,86,147,3600
722619,2020-09-29 13:32:27.960,BALT-8335,Need to rewrite the code for the Dropdown component in the ui-components,13,86,86,35700
